station_name,id,station_id,latitude,longitude,capacity
Kedzie Ave & 57th St,21346,1945195574597886460,41.78983,-87.7031,15
May St & 69th St,567,a3b24c1f-a135-11e9-9cda-0a87ae2ba916,41.768938,-87.652934,11
California Ave & Montrose Ave,15622,a3afa4c3-a135-11e9-9cda-0a87ae2ba916,41.961068,-87.695439,15
Kilbourn Ave & 49th St,24258,1958860132283810038,41.80385,-87.73566,11
Shabbona Park,21395,1955904736576827886,41.9448,-87.79932,15
Albany Ave & Douglas Blvd,21421,1967731401884924158,41.8631643,-87.7030815,15
Springfield Ave & 80th St,23126,1879437308430949172,41.74763,-87.71945,15
Karlov Ave & Madison St,534,a3b128de-a135-11e9-9cda-0a87ae2ba916,41.88085,-87.727907,11
St. Louis Ave & Balmoral Ave,KA1504000161,a3af6c2f-a135-11e9-9cda-0a87ae2ba916,41.98039423475,-87.7161149615,15
Walden Pkwy & 100th St,20107,ad9f8858-dc27-43ca-8fdc-78044b22f1fc,41.71216410359803,-87.66773343086243,15
Wabash Ave & 83rd St,587,a3b2b419-a135-11e9-9cda-0a87ae2ba916,41.743359762253235,-87.62284398078917,11
Wentworth Ave & 24th St,TA1308000026,a3a5e353-a135-11e9-9cda-0a87ae2ba916,41.85008369347577,-87.6321405172348,15
State St & 123rd St,20210,34dc92b5-7cb7-4536-856b-46644d31b48c,41.67064383687979,-87.62258648872375,15
Constance Ave & 95th St,20228,3d1da4c7-23c9-4731-81f5-91db08f6c97f,41.72229074095262,-87.57896840572357,15
Shields Ave & 57th St,24341,1970688691992443350,41.79076,-87.6345,15
Ewing Ave & 106th St,24402,1975534535703495210,41.70266,-87.53564,16
Laramie Ave & Gladys Ave,543,a3b1cf80-a135-11e9-9cda-0a87ae2ba916,41.875806,-87.755285,11
Kedzie Ave & Jackson Blvd,24213,1934288914372987240,41.877161,-87.706134,15
Broadway & Sheridan Rd,13323,a3a94bc8-a135-11e9-9cda-0a87ae2ba916,41.952833,-87.649993,15
Oketo Ave & Addison St,21393,1962566331666471698,41.94496,-87.81189,15
Damen Ave & Chicago Ave,13132,a3a5ce97-a135-11e9-9cda-0a87ae2ba916,41.895769,-87.67722,19
Washtenaw Ave & Lawrence Ave,KA1504000080,a3af8642-a135-11e9-9cda-0a87ae2ba916,41.9687297,-87.6962603,15
Broadway & Wilson Ave,13074,a3aa0699-a135-11e9-9cda-0a87ae2ba916,41.965221,-87.658139,23
Shedd Aquarium,15544,a3a37378-a135-11e9-9cda-0a87ae2ba916,41.86722595682,-87.6153553902,55
Meade Ave & Addison St,21324,1961473975097987236,41.94595,-87.77888,15
Ewing Ave & Burnham Greenway,20223,98fe78dc-4efa-4b39-a47c-0d94abcdb221,41.70999,-87.5355,11
Dorchester Ave & 63rd St,KA1503000046,a3ad9ad9-a135-11e9-9cda-0a87ae2ba916,41.7804056457,-87.5914159893,11
Damen Ave & Sunnyside Ave,TA1309000012,a3aa7db3-a135-11e9-9cda-0a87ae2ba916,41.96325,-87.679258,19
Francisco Ave & Foster Ave,KA1504000160,a3af76f8-a135-11e9-9cda-0a87ae2ba916,41.97563272521,-87.7014194389,15
Wabash Ave & 87th St,595,a3b2dcf0-a135-11e9-9cda-0a87ae2ba916,41.73655301831962,-87.62264415621758,11
Vernon Ave & 107th St,20109,87c01e57-8a00-430d-9eb3-2abe51e535dd,41.70012137923888,-87.61225998401642,15
Ellis Ave & 55th St,KA1504000076,a3ad711d-a135-11e9-9cda-0a87ae2ba916,41.79430062054,-87.6014497734,19
Larrabee St & Kingsbury St,TA1306000009,a3a4591a-a135-11e9-9cda-0a87ae2ba916,41.897764,-87.642884,43
Emerald Ave & 31st St,TA1309000055,a3aaf7bc-a135-11e9-9cda-0a87ae2ba916,41.838198,-87.645143,11
Dearborn St & Van Buren St,624,a3b372b1-a135-11e9-9cda-0a87ae2ba916,41.876268,-87.629155,15
Cherry Ave & Blackhawk St,18069,a3b4afb6-a135-11e9-9cda-0a87ae2ba916,41.907221,-87.655618,15
North Boundary Park,24150,1962563227519515280,42.01303,-87.70891,15
Desplaines St & Jackson Blvd,15539,a3a56075-a135-11e9-9cda-0a87ae2ba916,41.87811890091227,-87.64394760131836,27
Dodge Ave & Mulford St,662,a3b49b4c-a135-11e9-9cda-0a87ae2ba916,42.023463,-87.699595,15
Wabash Ave & Wacker Pl,TA1307000131,a3a786ac-a135-11e9-9cda-0a87ae2ba916,41.886875,-87.62603,19
South Chicago Ave & Elliot Ave,665,a3b4aa91-a135-11e9-9cda-0a87ae2ba916,41.747363,-87.580046,7
Kedzie Ave & Chicago Ave,KA1504000114,a3ac9834-a135-11e9-9cda-0a87ae2ba916,41.89546530305,-87.7061278837,11
Michigan Ave & Washington St,13001,a3a43f48-a135-11e9-9cda-0a87ae2ba916,41.8839840647265,-87.6246839761734,43
Delano Ct & Roosevelt Rd,KA1706005007,a3b37ce0-a135-11e9-9cda-0a87ae2ba916,41.867491,-87.63219,19
Doty Ave & 111th St,20114,7dc58bb9-24de-4544-9a12-c3975139370f,41.69501044938143,-87.59871482849121,15
Clinton St & Washington Blvd,WL-012,a3a513e9-a135-11e9-9cda-0a87ae2ba916,41.88338,-87.64117,31
Kostner Ave & Adams St,545,a3b1db23-a135-11e9-9cda-0a87ae2ba916,41.877917,-87.735737,11
Ewing Ave & 98th St,24401,1982213647115293456,41.71781,-87.53504,16
Broadway & Barry Ave,13137,a3aa2abb-a135-11e9-9cda-0a87ae2ba916,41.93758231600629,-87.6440978050232,19
Clinton St & Madison St,TA1305000032,a3a4daa1-a135-11e9-9cda-0a87ae2ba916,41.882751965685614,-87.64119029045105,27
Stony Island Ave & 71st St,KA1503000045,a3ac4a7c-a135-11e9-9cda-0a87ae2ba916,41.7664929373,-87.5864608775,11
State St & 76th St,572,a3b2659d-a135-11e9-9cda-0a87ae2ba916,41.756971,-87.624621,11
Springfield Ave & North Ave,23191,1867616044298100822,41.910158,-87.723831,15
Clark St & Wellington Ave,TA1307000136,a3a6ce53-a135-11e9-9cda-0a87ae2ba916,41.9364968219,-87.6475386582,15
Dusable Harbor,KA1503000064,a3a38363-a135-11e9-9cda-0a87ae2ba916,41.886976,-87.612813,39
Sedgwick St & Huron St,TA1307000062,a3a57527-a135-11e9-9cda-0a87ae2ba916,41.894666,-87.638437,27
Halsted St & 56th St,KA1503000011,a3acd078-a135-11e9-9cda-0a87ae2ba916,41.79292964599,-87.6449900565,11
Kildare Ave & 55th St,21403,1938033609511385892,41.79332,-87.73059,15
Loomis St & Lexington St,13332,a3aa9732-a135-11e9-9cda-0a87ae2ba916,41.87222873224032,-87.66136385500431,20
Richmond St & Lincoln Ave,21452,1879438378503419960,41.9881174,-87.7031754,11
Indiana Ave & 40th St,13083,a3a7aa0e-a135-11e9-9cda-0a87ae2ba916,41.82168,-87.6216,11
Central Ave & Wellington Ave,23173,1890604055552786620,41.934883,-87.766753,15
California Ave & Marquette Rd,21390,1863877673940343638,41.771611,-87.693331,15
Prairie Ave & 43rd St,KA1503000027,a3ad3d08-a135-11e9-9cda-0a87ae2ba916,41.81665889302,-87.6194124619,15
Clarendon Ave & Leland Ave,TA1307000119,a3a9309d-a135-11e9-9cda-0a87ae2ba916,41.967968,-87.650001,15
Southport Ave & Clark St,TA1308000047,a3aa017e-a135-11e9-9cda-0a87ae2ba916,41.957081,-87.664199,11
Field Blvd & South Water St,15534,a3a3888b-a135-11e9-9cda-0a87ae2ba916,41.88634906269,-87.6175165471,19
Central Park Ave & Elbridge Ave,15644,a3b0060d-a135-11e9-9cda-0a87ae2ba916,41.93533728263,-87.7168892935,15
Evans Ave & 75th St,570,a3b25b6d-a135-11e9-9cda-0a87ae2ba916,41.75849,-87.60641,7
Halsted St & Willow St,TA1307000166,a3a81d33-a135-11e9-9cda-0a87ae2ba916,41.913865,-87.648755,19
Sayre Ave & Diversey Ave,21352,1942481603584237586,41.93098,-87.80106,15
Union Ave & Root St,KA1503000032,a3ad327e-a135-11e9-9cda-0a87ae2ba916,41.819102,-87.643278,11
Pulaski Rd & 84th St,23115,1872722290312745226,41.740407,-87.721907,15
Mozart St & Jackson Blvd,21418,1974452106772983826,41.8775,-87.6974,12
Paulina St & Flournoy St,KA1504000104,a3acc133-a135-11e9-9cda-0a87ae2ba916,41.873061087897916,-87.66913488507271,31
Kostner Ave & Wrightwood Ave,23321,1861996658372408268,41.927957,-87.735952,15
Major Taylor Trail & 115th St,20207,aea853ed-c70c-4b1b-a7a8-d33869d8d58d,41.68493159519296,-87.6452887058258,15
Fort Dearborn Dr & 31st St*,chargingstx06,b8c74f86-2873-4818-88ac-81d9ae374add,41.83867632897121,-87.60883212089539,20
Greenwood Ave & 97th St,20238,95185a0d-da45-406a-a892-6b37b0d29fa8,41.71870315475741,-87.59703576564789,15
Claremont Ave & Hirsch St,13245,a3a6de38-a135-11e9-9cda-0a87ae2ba916,41.907781,-87.685854,11
Commercial Ave & 97th St,24398,1976649188502348766,41.71893,-87.55112,15
Southport Ave & Belmont Ave,13229,a3a6c910-a135-11e9-9cda-0a87ae2ba916,41.93947775040509,-87.6637476682663,15
Scottsdale Park,23113,1879441011318372516,41.741966,-87.736179,11
Michigan Ave & 105th St,24420,1978857439487302508,41.70346,-87.62037,16
Clark St & Ida B Wells Dr,TA1305000009,a3a46361-a135-11e9-9cda-0a87ae2ba916,41.8759326655,-87.6305845355,35
Mango Ave & Diversey Ave,23175,1890604506489868740,41.9309625,-87.7698856,15
Damen Ave/Coulter St,PI00001,1866476160171649058,41.8492,-87.67564,12
Tripp Ave & 65th St,21407,1938034793873535334,41.77491,-87.72883,15
Olive Harvey College,20111,a4f9ba74-f1cc-4b6a-90ad-78cacd45d3e1,41.70958113526255,-87.59023368358612,15
Chicago Ave & Sheridan Rd,E008,a3b305e7-a135-11e9-9cda-0a87ae2ba916,42.050491,-87.677821,15
Central Ave & Roscoe St,21396,1884621142190397936,41.942275,-87.76695,15
Clark St & Bryn Mawr Ave,KA1504000151,a3af368c-a135-11e9-9cda-0a87ae2ba916,41.983593,-87.669154,15
Damen Ave & Pierce Ave,TA1305000041,a3a4b693-a135-11e9-9cda-0a87ae2ba916,41.9088152,-87.6771937,23
Hamilton Park,24347,1955505344233296752,41.76252,-87.63734,15
Throop St & 99th St,24423,2013011935067374302,41.71414,-87.6547,16
Clark St & Montrose Ave,KA1503000022,a3a84fb8-a135-11e9-9cda-0a87ae2ba916,41.961588,-87.666036,19
Eberhart Ave & 61st St,KA1503000033,a3adaa52-a135-11e9-9cda-0a87ae2ba916,41.784071072761,-87.61448353528975,11
Latrobe Ave & Chicago Ave,642,a3b43478-a135-11e9-9cda-0a87ae2ba916,41.894745,-87.756895,7
Throop St & 52nd St,556,a3b213af-a135-11e9-9cda-0a87ae2ba916,41.799659,-87.657195,7
Burling St & Diversey Pkwy,TA1309000036,a3aad436-a135-11e9-9cda-0a87ae2ba916,41.93314,-87.64776,11
Rhodes Ave & 32nd St,13215,a3a96fd5-a135-11e9-9cda-0a87ae2ba916,41.836208,-87.613533,11
Washtenaw Ave & Ogden Ave,KA1504000109,a3adc925-a135-11e9-9cda-0a87ae2ba916,41.86193049278259,-87.69345045089722,15
Damen Ave & Leland Ave,TA1307000158,a3a87631-a135-11e9-9cda-0a87ae2ba916,41.967081,-87.679076,15
State St & 19th St,SL-013,a3a73ef1-a135-11e9-9cda-0a87ae2ba916,41.856594,-87.627542,15
Michigan Ave & Ida B Wells Dr,TA1305000010,a3a4499f-a135-11e9-9cda-0a87ae2ba916,41.876203,-87.624464,15
Winchester Ave & Elston Ave,KA1504000140,a3b01f9c-a135-11e9-9cda-0a87ae2ba916,41.92409085038,-87.6764600747,15
Francisco Ave & 47th St,21381,1943243743326460398,41.80849,-87.69673,15
Michigan Ave & 113th St,24415,1991481183241069158,41.68905,-87.62079,16
Drake Ave & Addison St,KA1504000142,a3afcd70-a135-11e9-9cda-0a87ae2ba916,41.947326,-87.717582,15
Clark St & Armitage Ave,13146,a3a523a6-a135-11e9-9cda-0a87ae2ba916,41.918306,-87.636282,31
DuSable Lake Shore Dr & Belmont Ave,TA1309000049,a3aade4c-a135-11e9-9cda-0a87ae2ba916,41.940775,-87.639192,19
Ritchie Ct & Banks St,KA1504000134,a3a74947-a135-11e9-9cda-0a87ae2ba916,41.906866,-87.626217,15
Halsted St & 69th St,15597,a3acdff9-a135-11e9-9cda-0a87ae2ba916,41.76906172032,-87.6446135779,11
Wells St & Elm St,KA1504000135,a3a7537c-a135-11e9-9cda-0a87ae2ba916,41.903222,-87.634324,23
Lakefront Trail & Bryn Mawr Ave,15576,97818a9b-0f86-44df-98e6-1bc16812e3d9,41.98404411519213,-87.65228122472763,19
Kilbourn Ave & Diversey Ave,24323,1955858510671552648,41.93179,-87.73934,15
Halsted St & Roscoe St,TA1309000025,a3aa259c-a135-11e9-9cda-0a87ae2ba916,41.9436315,-87.6490833,15
Orleans St & Elm St,TA1306000006,a3a3d6f0-a135-11e9-9cda-0a87ae2ba916,41.902924,-87.637715,15
Fairbanks Ct & Grand Ave,TA1305000003,a3a3dc37-a135-11e9-9cda-0a87ae2ba916,41.89184737210993,-87.62058019638062,15
Kildare Ave & 47th St,21401,1945195369201185184,41.80762,-87.73084,15
Wells St & 19th St,SL-006,a3a80009-a135-11e9-9cda-0a87ae2ba916,41.856802,-87.633879,11
Calumet Ave & 21st St,15546,a3ac8dfb-a135-11e9-9cda-0a87ae2ba916,41.85418424947,-87.6191537415,15
State St & 54th St,646,a3b4497a-a135-11e9-9cda-0a87ae2ba916,41.796642,-87.625923,11
Clark St & Schiller St,TA1309000024,a3aa2ff4-a135-11e9-9cda-0a87ae2ba916,41.907993,-87.631501,19
Canal St & Madison St,13341,a3a72aad-a135-11e9-9cda-0a87ae2ba916,41.882409,-87.639767,43
Lakeview Ave & Fullerton Pkwy,TA1309000019,a3aa6e51-a135-11e9-9cda-0a87ae2ba916,41.925858,-87.638973,19
Mulligan Ave & Archer Ave,24297,1963672958015783854,41.79296,-87.78052,15
Wood St & Taylor St (Temp),13285,a3aa82d0-a135-11e9-9cda-0a87ae2ba916,41.869265218438194,-87.67373085021973,23
Indiana Ave & 103rd St,20112,10327d47-3c3a-433e-9e38-80638da64232,41.70717027117756,-87.6184719800949,15
Homewood Ave & 115th St,20206,48b2ed2f-18aa-4a9b-b27d-db9f6d0c8c16,41.684595072026184,-87.67070800065994,15
Western Ave & Division St,13241,a3aa453c-a135-11e9-9cda-0a87ae2ba916,41.902893,-87.687275,23
Carpenter St & Huron St,13196,a3a51934-a135-11e9-9cda-0a87ae2ba916,41.894556,-87.653449,19
State St & Chicago Ave,21544,1ce9b7b2-6ef1-4e3b-abd4-85dedaf0ee65,41.89661720040753,-87.62857854366302,15
Dearborn St & Adams St,TA1305000005,a3a4203a-a135-11e9-9cda-0a87ae2ba916,41.8793563587,-87.6297910363,19
Halsted St & 51st St,KA1503000010,a3acc649-a135-11e9-9cda-0a87ae2ba916,41.80183164049,-87.645213904,11
Clark St & Schreiber Ave,KA1504000156,a3ae923d-a135-11e9-9cda-0a87ae2ba916,41.999245,-87.671249,15
Vincennes Ave & 107th St,24427,2009656815059331280,41.69922,-87.65869,12
Racine Ave & Fullerton Ave,TA1306000026,a3a4fec3-a135-11e9-9cda-0a87ae2ba916,41.925566,-87.658416,19
Princeton Ave & Garfield Blvd,KA1503000013,a3accb60-a135-11e9-9cda-0a87ae2ba916,41.794982,-87.633124,11
Damen Ave & Grand Ave,TA1308000006,a3a7eba7-a135-11e9-9cda-0a87ae2ba916,41.892394452962705,-87.67688512802124,23
Damen Ave & Cullerton St,13089,a3a5b9d3-a135-11e9-9cda-0a87ae2ba916,41.854966518753926,-87.67569959163664,15
Ashland Ave & Wellington Ave,13269,a3a89ea8-a135-11e9-9cda-0a87ae2ba916,41.936083,-87.669807,19
Fairfield Ave & Pratt Blvd,24148,1929537544978749446,42.0044482,-87.6985973,15
Cottage Grove Ave & 111th Pl,20131,080ab938-2c1b-4fcf-a83d-74c5ae6ff305,41.69170975847015,-87.61000156402588,15
Ogden Ave & Roosevelt Rd,KA1504000101,a3adb9a3-a135-11e9-9cda-0a87ae2ba916,41.86650148316,-87.68469707,19
Sacramento Ave & Pratt Blvd,24147,1936565171921396140,42.00404,-87.70473,11
Spaulding Ave & Armitage Ave,15650,a3b024aa-a135-11e9-9cda-0a87ae2ba916,41.917108034789315,-87.71022096276283,15
Wentworth Ave & Cermak Rd*,chargingstx07,532a6e43-6efc-4c87-81a8-c75dfd8e8fde,41.853214418519656,-87.63187229633331,16
Kedzie Ave & 110th St,20204,8a677aec-442b-47b8-aff7-50852e1d26c0,41.69239474587557,-87.70096063613892,11
Elizabeth St & Fulton St,13197,a3a7faf7-a135-11e9-9cda-0a87ae2ba916,41.886827,-87.658937,15
Kilbourn Ave & Irving Park Rd,590,a3b2c354-a135-11e9-9cda-0a87ae2ba916,41.953733,-87.740569,11
Sheridan Rd & Greenleaf Ave,KA1504000159,a3ac4024-a135-11e9-9cda-0a87ae2ba916,42.01058656284,-87.6624120948,15
Dan Ryan Woods & 83rd St,23123,1879442377117973296,41.742805,-87.680177,11
Wells St & Polk St,SL-011,a3a72fc4-a135-11e9-9cda-0a87ae2ba916,41.872731542263075,-87.63351649045944,19
MLK Jr Dr & Pershing Rd,13420,a3a743ff-a135-11e9-9cda-0a87ae2ba916,41.8246,-87.61678,15
Emerald Ave & 28th St,TA1307000153,a3a7c852-a135-11e9-9cda-0a87ae2ba916,41.84358,-87.645368,15
Financial Pl & Ida B Wells Dr,SL-010,a3a50991-a135-11e9-9cda-0a87ae2ba916,41.8750236280333,-87.6330940425396,31
Spaulding Ave & 16th St,21366,1932441496569160306,41.8590732,-87.7078929,15
Dauphin Ave & 103rd St,20113,4fcebf8a-b065-4cd1-a167-211a45ada30e,41.7072503677818,-87.60766267776489,15
Calumet Ave & 51st St,15470,a3ad5764-a135-11e9-9cda-0a87ae2ba916,41.80229465088,-87.6180535802,11
Aberdeen St & Monroe St,13156,a3a4e4e3-a135-11e9-9cda-0a87ae2ba916,41.880419,-87.655519,19
Elston Ave & Wabansia Ave,TA1309000032,a3aa7897-a135-11e9-9cda-0a87ae2ba916,41.912919,-87.664169,23
McClurg Ct & Ohio St,TA1306000029,a3a53d70-a135-11e9-9cda-0a87ae2ba916,41.892592119709725,-87.61728912591934,19
Halsted St & Roosevelt Rd,TA1305000017,a3a47dde-a135-11e9-9cda-0a87ae2ba916,41.867324,-87.648625,23
Cottage Grove Ave & 71st St,KA1503000003,a3ad0ecb-a135-11e9-9cda-0a87ae2ba916,41.76571903697,-87.604959713,11
Baltimore Ave & 87th St,20229,2a80f8d9-85dc-4c36-ba07-86d775ffd1ee,41.737335600416664,-87.54851460456847,15
Burley Ave & 85th St,24393,1966261229814532840,41.74117,-87.54518,15
Wilton Ave & Diversey Pkwy*,chargingstx2,d53ae727-5265-4b8e-a6ca-2a36dc0345c4,41.932418,-87.652705,32
Orange Ave & Addison St,21320,1970337111172100194,41.94485,-87.82423,15
State St & 45th St,24374,1963650659022207484,41.81313,-87.62585,15
Harding Ave & 31st St,24234,1942494597574009470,41.83672,-87.72303,15
Stockton Dr & Wrightwood Ave,13276,a3aaaba2-a135-11e9-9cda-0a87ae2ba916,41.93132,-87.638742,15
Ogden Ave & Chicago Ave,TA1305000020,a3a478c9-a135-11e9-9cda-0a87ae2ba916,41.896362458,-87.6540612729,19
Bissell St & Armitage Ave*,chargingstx1,13820eba-039d-4231-9228-005ab0f4e451,41.9182955629354,-87.65218332409859,16
Elizabeth St & 47th St,553,a3b2044b-a135-11e9-9cda-0a87ae2ba916,41.80839,-87.656526,11
Wabash Ave & Cermak Rd,TA1305000001,a3a43a25-a135-11e9-9cda-0a87ae2ba916,41.852619,-87.626488,11
Summit Ave & 86th St,20101,d6456ded-180b-4d6e-b020-3aa80bce5c2c,41.737848476733404,-87.64489978551863,15
Halsted St & Clybourn Ave,331,a3aacf29-a135-11e9-9cda-0a87ae2ba916,41.909668,-87.648128,27
Orleans St & Chestnut St (NEXT Apts),620,a3b35e21-a135-11e9-9cda-0a87ae2ba916,41.898203,-87.637536,15
Ellis Ave & 58th St,TA1309000011,a3aabfe3-a135-11e9-9cda-0a87ae2ba916,41.788746,-87.601334,19
Campbell Ave & 51st St,21383,1943243414585123730,41.80094,-87.68676,15
Clifton Ave & Armitage Ave,TA1307000163,a3a817dc-a135-11e9-9cda-0a87ae2ba916,41.918216,-87.656936,15
Central Park Ave & Ardmore Ave,24157,1929968520492991056,41.9866081,-87.7187674,15
Laflin St & 115th St,24431,2020461740735777052,41.68499,-87.65991,16
Halsted St & Fulton St,23003,1789242536879942642,41.886871,-87.648089,19
Central Ave & Chicago Ave,16920,a3b1f4fb-a135-11e9-9cda-0a87ae2ba916,41.894958,-87.764902,11
Winchester (Ravenswood) Ave & Balmoral Ave,KA1504000147,a3af40f1-a135-11e9-9cda-0a87ae2ba916,41.979762,-87.67753,15
Ellis Ave & 53rd St,KA1503000052,a3ad66e6-a135-11e9-9cda-0a87ae2ba916,41.79933626261,-87.6009581145,11
Franklin St & Jackson Blvd,TA1305000025,a3a41af5-a135-11e9-9cda-0a87ae2ba916,41.8777079559,-87.6353211408,39
Western Ave & Granville Ave,KA1504000129,a3ae8d13-a135-11e9-9cda-0a87ae2ba916,41.99416136902,-87.689438282,11
Western Ave & 101st St,24454,2021144707271657584,41.71011,-87.68198,16
Kedzie Ave & Leland Ave,KA1504000126,a3af8b51-a135-11e9-9cda-0a87ae2ba916,41.96668636205,-87.7080519806,15
Tripp Ave & 15th St,21363,1958859390231356014,41.86077,-87.73136,15
Greenwood Ave & 79th St,576,a3b27bcf-a135-11e9-9cda-0a87ae2ba916,41.75132,-87.595982,11
Millard Ave & 26th St,KA1504000110,a3ade7de-a135-11e9-9cda-0a87ae2ba916,41.84453112462163,-87.71592199802399,7
Warren Park East,RP-002,a3ae78ab-a135-11e9-9cda-0a87ae2ba916,42.00454962194,-87.6806661451,11
Laramie Ave & Bloomingdale Ave,24194,1962991219412381958,41.91432,-87.75572,12
Eggleston Ave & 115th St,24433,2012268481809814414,41.68507,-87.63361,16
LaSalle St & Jackson Blvd,TA1309000004,a3a9d00a-a135-11e9-9cda-0a87ae2ba916,41.878166,-87.631929,35
Kilbourn Ave & Belden Ave,21359,1871992684446460008,41.922369,-87.739024,15
Richmond St & 59th St,21388,1936560098166245516,41.78649,-87.69733,15
Marmora Ave & Irving Park Rd,23162,1929119555906179916,41.9531072,-87.7747326,15
Burnham Greenway & 112th St,20219,7c56e4d5-92ee-4129-9a3a-d2ce89eab31d,41.69177385116831,-87.53043115139008,15
Big Marsh Park,20232,8759a858-d7eb-4382-b38f-2223c3f9e25d,41.68587705562333,-87.57382392883301,15
Sheridan Rd & Argyle St,13059,a3a57f6b-a135-11e9-9cda-0a87ae2ba916,41.97328682025979,-87.65475958585739,15
Commercial Ave & 90th St,24392,1978855107320060734,41.73198,-87.55107,16
Rockwell St & 57th St,21386,1936560522747919086,41.79031,-87.68888,15
Cottage Grove Ave & 83rd St,585,a3b2a9e7-a135-11e9-9cda-0a87ae2ba916,41.743441,-87.604836,11
Seeley Ave & Roscoe St,13144,a3aa54a0-a135-11e9-9cda-0a87ae2ba916,41.943403,-87.679618,11
Clark St & Columbia Ave,RP-008,a3ae7dc3-a135-11e9-9cda-0a87ae2ba916,42.00445062934,-87.6724024047,15
Wood St & Milwaukee Ave,13221,a3a49cd7-a135-11e9-9cda-0a87ae2ba916,41.907655,-87.672552,16
Clinton St & Tilden St,13037,a3a4b164-a135-11e9-9cda-0a87ae2ba916,41.875885,-87.640795,27
Sangamon St & Washington Blvd,13409,a3a84ab4-a135-11e9-9cda-0a87ae2ba916,41.883165,-87.6511,15
Clark St & Elm St,TA1307000039,a3a734ce-a135-11e9-9cda-0a87ae2ba916,41.902973,-87.63128,39
Pulaski Rd & Congress Pkwy,535,a3b12dfb-a135-11e9-9cda-0a87ae2ba916,41.87441021003816,-87.72609159350395,11
Wentworth Ave & 35th St,KA1503000005,a3ad2322-a135-11e9-9cda-0a87ae2ba916,41.830777,-87.632504,15
Michigan Ave & 108th St,24418,1991848709111763594,41.69815,-87.62111,16
Fort Dearborn Dr & 31st St,TA1307000048,a3a640d1-a135-11e9-9cda-0a87ae2ba916,41.838556,-87.608218,27
DuSable Lake Shore Dr & North Blvd,LF-005,a3a9892f-a135-11e9-9cda-0a87ae2ba916,41.911722,-87.626804,39
Avenue O & 118th St,20218,56eccb5b-f4d7-43c5-b554-a6a0a7585e5e,41.68100145911039,-87.5379312226869,15
Field Museum,13029,a3a53324-a135-11e9-9cda-0a87ae2ba916,41.865312,-87.617867,55
Leamington Ave & Hirsch St,21307,1928767416660546464,41.9058405,-87.7548602,15
Milwaukee Ave & Grand Ave,13033,a3a4ef26-a135-11e9-9cda-0a87ae2ba916,41.891578,-87.648384,19
(Archive) Sheffield Ave & Fullerton Ave,13060,2024955052296153306,41.9257166,-87.6536585,28
Burley Ave & 91st St,24395,1965903932548317228,41.73054,-87.54558,15
Houston Ave & 92nd St,20242,b09832de-1c8e-4b92-bd72-bd98dc80b92c,41.72820421535798,-87.54970014095306,15
Broadway & Ridge Ave,15578,a3af3bac-a135-11e9-9cda-0a87ae2ba916,41.9840446107,-87.6602738295,15
Elmwood Ave & Austin St,598,a3b2ec43-a135-11e9-9cda-0a87ae2ba916,42.025784,-87.684107,15
Clark St & Lunt Ave,KA1504000162,a3adaf6b-a135-11e9-9cda-0a87ae2ba916,42.009011180580764,-87.67411172389984,19
St Louis Ave & 51st St,24261,2009300113903569554,41.80095,-87.71104,16
Lake Park Ave & 56th St,TA1309000063,a3ac0fff-a135-11e9-9cda-0a87ae2ba916,41.793242,-87.587782,19
Columbus Ave & 83rd Pl,23116,1872723419889143870,41.741346,-87.713696,15
Peterson/Ridge Metra,24458,2020066962711878174,41.9918,-87.67489,20
Archer (Damen) Ave & 37th St,18022,a3b443ce-a135-11e9-9cda-0a87ae2ba916,41.826712,-87.683144,11
Southport Ave & Roscoe St,13071,a3a83698-a135-11e9-9cda-0a87ae2ba916,41.943739,-87.66402,19
Stony Island Ave & 75th St,KA1503000019,a3a98e37-a135-11e9-9cda-0a87ae2ba916,41.7586696704,-87.586882871,11
Clark St & Lincoln Ave,13179,a3a60f7e-a135-11e9-9cda-0a87ae2ba916,41.915689,-87.6346,23
Drexel Ave & 60th St,22005,1838613156025764214,41.785861,-87.604553,15
Evanston Civic Center,661,a3b4963f-a135-11e9-9cda-0a87ae2ba916,42.057044,-87.686554,15
Oakley Ave & Touhy Ave,RP-004,a3b0fff9-a135-11e9-9cda-0a87ae2ba916,42.012342,-87.688243,11
Lake Park Ave & 47th St,TA1308000035,a3a98429-a135-11e9-9cda-0a87ae2ba916,41.809443,-87.591875,15
Clinton St & 18th St,TA1307000044,a3a715ce-a135-11e9-9cda-0a87ae2ba916,41.85795,-87.640826,15
Wells St & Huron St,TA1306000012,a3a4739d-a135-11e9-9cda-0a87ae2ba916,41.894722,-87.634362,27
Clark St & Drummond Pl,TA1307000142,a3a80a1e-a135-11e9-9cda-0a87ae2ba916,41.931248,-87.644336,23
Michigan Ave & 14th St,TA1307000124,a3a70bbd-a135-11e9-9cda-0a87ae2ba916,41.864059,-87.623727,19
Kimbark Ave & 53rd St,TA1309000037,a3aaa17b-a135-11e9-9cda-0a87ae2ba916,41.7994549,-87.5947779,19
Knox Ave & Montrose Ave,592,a3b2cd97-a135-11e9-9cda-0a87ae2ba916,41.960631,-87.745359,11
Calumet Ave & 18th St,13102,a3aaf2ac-a135-11e9-9cda-0a87ae2ba916,41.85761755293753,-87.61941075325012,15
Paulina St & Montrose Ave,TA1309000021,a3aa1b5b-a135-11e9-9cda-0a87ae2ba916,41.961507,-87.671387,15
